COMMIT_HASH,REFACTORING_TYPE,COMMIT_DAY,LINES_ADDED,LINES_REMOVED,LINES_ADDED_LAST_COMMITS,LINES_REMOVED_LAST_COMMITS,LABEL
743a5c3d6bf6ade0efa30837e34fce36dbe0f752,Pull Up Attribute,110,229,226,5489,1903,0
743a5c3d6bf6ade0efa30837e34fce36dbe0f752,Move Method,110,229,226,5489,1903,0
844a4067f0dd804cd8595c6b671c5560ae203865,Rename Parameter,108,40,10,6804,1981,1
7f685d6b17fcb7b8ad551d93626a0f8e7708f157,Rename Parameter,106,50,14,6779,2680,0
7f685d6b17fcb7b8ad551d93626a0f8e7708f157,Rename Attribute,106,50,14,6779,2680,0
3e1c4f9b3642a6c021d98de14c190b4bc33403a9,Rename Method,103,1874,94,5022,4185,0
431148908b52ff0f3d32bf5fe3b2514e2a5cc865,Extract Variable,99,230,87,8649,7267,0
89f1c44bf38cc4f5d905b29ab0b311d4053c6be5,Move Source Folder,99,3295,1698,5596,5606,1
ea31eef8056974fa5da4b6e39d71e85206fcee33,Move Method,98,1355,88,4493,5568,0
c3821c1d3f1c6dd008dbdaa1c1ac10dafadf05e6,Replace Variable With Attribute,94,25,713,4840,4978,0
c3821c1d3f1c6dd008dbdaa1c1ac10dafadf05e6,Rename Attribute,94,25,713,4840,4978,0
476271e5698e92d943cc621947fa59ccd5dd9d92,Rename Method,94,117,1599,5032,3473,1
4ef3e5ec3acd1981b707bf977225874fb39c1fb9,Rename Method,93,3857,3169,2585,513,1
4ef3e5ec3acd1981b707bf977225874fb39c1fb9,Rename Variable,93,3857,3169,2585,513,1
7f0e473b7b8334519ee55325b2998ddf587360a4,Extract Variable,74,242,37,3089,516,0
cf087874a3eac5805826020137868119eab04a23,Extract Method,74,252,50,2922,514,0
7ea9d4e49085592ef07a01959f184c71bfebd488,Extract Subclass,73,372,123,4115,555,0
7ea9d4e49085592ef07a01959f184c71bfebd488,Push Down Method,73,372,123,4115,555,0
7ea9d4e49085592ef07a01959f184c71bfebd488,Push Down Attribute,73,372,123,4115,555,0
55d765e63d282673affbf16c8dd67c223d9c4868,Move Attribute,73,309,94,3806,461,0
55d765e63d282673affbf16c8dd67c223d9c4868,Move Method,73,309,94,3806,461,0
55d765e63d282673affbf16c8dd67c223d9c4868,Extract And Move Method,73,309,94,3806,461,0
e0060e392c83a285ed9710f27172b61585cb237d,Rename Parameter,72,1410,209,2396,252,0
5b15fe02cd65f534aa6415d463349b45cd77b9b1,Move Class,24,746,40,1650,212,0
5b15fe02cd65f534aa6415d463349b45cd77b9b1,Extract Variable,24,746,40,1650,212,0
4fe257ac3d2586890bca7b1151e801b51f8d2cd0,Extract Variable,2,85,48,1565,164,0
889bbfd4eaed263324b63229aac289b021ca9f80,Extract Superclass,1,1565,164,0,0,0
889bbfd4eaed263324b63229aac289b021ca9f80,Rename Method,1,1565,164,0,0,0
889bbfd4eaed263324b63229aac289b021ca9f80,Rename Attribute,1,1565,164,0,0,0
889bbfd4eaed263324b63229aac289b021ca9f80,Extract Class,1,1565,164,0,0,0
889bbfd4eaed263324b63229aac289b021ca9f80,Move Method,1,1565,164,0,0,0
889bbfd4eaed263324b63229aac289b021ca9f80,Move Attribute,1,1565,164,0,0,0
817224be9c2762c8a79c1f392522cc98001e5be1,Extract And Move Method,6109,109,18,553,167,1
cb62702089f8a1eb68061b1498287a5088d1beb6,Rename Method,6109,18,3,771,344,0
d60c3f610420c5326adbbaa885aceabaf19a4363,Extract Variable,6103,23,9,957,387,1
d60c3f610420c5326adbbaa885aceabaf19a4363,Rename Parameter,6103,23,9,957,387,1
3d648dbc3537eff3330ecf70677f22097ff68a9f,Rename Parameter,6095,64,15,1039,480,0
23c45771d63da0746d86c83d20b8b2f4019d4598,Extract Method,6088,176,83,964,440,1
669ecfed0b22031d6e617c408e168a859f802628,Rename Variable,6026,272,57,1101,637,1
669ecfed0b22031d6e617c408e168a859f802628,Rename Method,6026,272,57,1101,637,1
650575a978fec23872cc01472ac0757123d16905,Move Class,5988,236,180,1201,527,1
650575a978fec23872cc01472ac0757123d16905,Move Method,5988,236,180,1201,527,1
2f7d6e91261a7211e34efaa53e7e6eb860e1dc62,Rename Parameter,5983,209,52,1116,499,1
8bdde09be9a2e9abe2ee08bbd87f54d4871e602e,Extract Method,5983,146,108,1075,458,1
8bdde09be9a2e9abe2ee08bbd87f54d4871e602e,Move Method,5983,146,108,1075,458,1
cb4f54a0e3468e5b1f5336a47ea98308d163d605,Extract Method,5981,101,43,1131,474,0
cb4f54a0e3468e5b1f5336a47ea98308d163d605,Pull Up Method,5981,101,43,1131,474,0
20af879ca618361b311db8eae1079eb205920334,Move Class,5948,409,254,834,228,1
20af879ca618361b311db8eae1079eb205920334,Inline Variable,5948,409,254,834,228,1
20af879ca618361b311db8eae1079eb205920334,Rename Variable,5948,409,254,834,228,1
20af879ca618361b311db8eae1079eb205920334,Pull Up Method,5948,409,254,834,228,1
f1f466dee130b42c1b422e312d96db3268612eea,Extract Method,5869,336,70,504,164,0
f1f466dee130b42c1b422e312d96db3268612eea,Rename Variable,5869,336,70,504,164,0
cd40852bf7063bb5aee438129015e085b51d68fe,Rename Variable,5868,124,24,669,258,1
d7fb538233920b8de8deca98d9251c846df7db5a,Extract And Move Method,5791,105,67,570,192,0
2aa8022c4c330a8640c7d5415d53ab5d3ab71733,Move Method,5766,157,59,569,240,1
1e8d7570df17e02646ade96c5f90e1e7b3202913,Extract Variable,5765,112,8,635,377,1
ffc21397e3a478760c1dc9a89deb88ec931b9b17,Rename Class,5765,6,6,2434,717,0
e3fd7c30ae438c567b01535ce1f8e0facc75e48f,Extract Variable,5749,289,118,2813,652,1
13cf54fe23674761bf19e087c29139676c363774,Extract Variable,5749,6,1,2820,673,1
ddbbadee29df597a1d7a014ac2ebbb35776219cb,Move Class,5744,156,107,2666,567,0
ddbbadee29df597a1d7a014ac2ebbb35776219cb,Rename Variable,5744,156,107,2666,567,0
ce9d20c7ea9d137954b1b522cc134431609e4bc8,Extract Method,5739,178,145,2746,431,0
ce9d20c7ea9d137954b1b522cc134431609e4bc8,Rename Attribute,5739,178,145,2746,431,0
6f7e0c783ee294c2557f198c49698b9abdc0b539,Rename Method,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Rename Attribute,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Extract Method,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Parameterize Variable,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Rename Variable,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Extract Class,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Move Method,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Move Attribute,5696,1805,346,1998,975,1
6f7e0c783ee294c2557f198c49698b9abdc0b539,Extract And Move Method,5696,1805,346,1998,975,1
644f50f6fac26e77d80fc1b05e51f5b142842a1b,Extract Method,5663,668,53,1360,949,1
9d74a8d65f6839516258504c0771ea4bffed705a,Rename Method,5663,13,22,1396,957,0
cbab00a026494a051193cf66f4d5eb0d5ed3002a,Extract Variable,5655,2,1,1574,1000,0
ff21e9dca93a8fecf57954dbd09b9c0dbef362b5,Extract Method,5642,258,9,1583,1128,1
ff21e9dca93a8fecf57954dbd09b9c0dbef362b5,Rename Variable,5642,258,9,1583,1128,1
5d4f669fc835c5772bf216ee34688713149f3c6d,Move Class,5558,1057,890,532,239,0
5d4f669fc835c5772bf216ee34688713149f3c6d,Extract Class,5558,1057,890,532,239,0
5d4f669fc835c5772bf216ee34688713149f3c6d,Move Method,5558,1057,890,532,239,0
5d4f669fc835c5772bf216ee34688713149f3c6d,Move Attribute,5558,1057,890,532,239,0
f4ca754ae1987e41a6c431be82ebf84ca8cc8b31,Extract Variable,5558,30,27,708,291,0
31e8ae4d750e63e1686bcc91757fef2f1efe67c2,Extract Method,5449,49,30,1391,649,0
31e8ae4d750e63e1686bcc91757fef2f1efe67c2,Parameterize Variable,5449,49,30,1391,649,0
31e8ae4d750e63e1686bcc91757fef2f1efe67c2,Rename Method,5449,49,30,1391,649,0
31e8ae4d750e63e1686bcc91757fef2f1efe67c2,Rename Parameter,5449,49,30,1391,649,0
3786c61a8473941b8da6df10b3423b9d68a30ad7,Extract Superclass,5436,180,44,1227,609,0
3786c61a8473941b8da6df10b3423b9d68a30ad7,Rename Parameter,5436,180,44,1227,609,0
3786c61a8473941b8da6df10b3423b9d68a30ad7,Rename Attribute,5436,180,44,1227,609,0
3786c61a8473941b8da6df10b3423b9d68a30ad7,Pull Up Method,5436,180,44,1227,609,0
3786c61a8473941b8da6df10b3423b9d68a30ad7,Pull Up Attribute,5436,180,44,1227,609,0
aba2c83280d95298faaa758a481d3cc82a17515a,Move Class,5432,267,137,1696,597,0
0702cf055d88ae8eaf377cbc2492cc79096dc415,Extract Method,5241,6,1,1760,621,0
94354d75e4d69579bcc0f13202c4acc6ed02768a,Rename Method,5214,206,79,1560,549,1
38f63d2f44b262b2b872b63ed2326eb70010f529,Extract Superclass,5211,732,388,983,210,1
38f63d2f44b262b2b872b63ed2326eb70010f529,Extract Method,5211,732,388,983,210,1
38f63d2f44b262b2b872b63ed2326eb70010f529,Pull Up Method,5211,732,388,983,210,1
38f63d2f44b262b2b872b63ed2326eb70010f529,Pull Up Attribute,5211,732,388,983,210,1
9321f50338ab20e2976ee3edd17c9004c002b1c3,Extract Variable,5191,16,4,1144,223,0
e01ca0e1c40b20a0affd0a856dc569e7e24fb421,Extract Variable,5182,736,125,641,269,1
e01ca0e1c40b20a0affd0a856dc569e7e24fb421,Rename Method,5182,736,125,641,269,1
66e44d1011fe43b69cabf01ca65c7e334bf692c5,Rename Variable,5079,70,25,996,337,1
8ff1c9093a8f54c2b40ed9a004f6cdf81ce5d18b,Extract Variable,5078,6,7,1342,512,0
81d8cca9fbb5aefa434a5e6641a1050307381271,Inline Variable,5075,155,49,1400,598,1
c9a25f90665b560e820bcfe37701838148e7e4fd,Extract Method,4954,177,17,1809,761,1
8f1211b6012ad71920378cbfdaffa137c96694e9,Move And Rename Class,4889,233,171,1796,676,1
8f1211b6012ad71920378cbfdaffa137c96694e9,Move Method,4889,233,171,1796,676,1
902dc54e65511b562094bd5aaac6491d357e381a,Rename Parameter,4878,425,93,1631,776,1
b83dd3a3e7dc2684924a59cbda3261912acdbb16,Rename Parameter,4871,352,182,3455,1630,1
4ed79017bf92cfe04ceb2b444a680fcc6ef5bf9c,Rename Attribute,4871,213,135,3403,1523,1
4ed79017bf92cfe04ceb2b444a680fcc6ef5bf9c,Inline Method,4871,213,135,3403,1523,1
4ed79017bf92cfe04ceb2b444a680fcc6ef5bf9c,Rename Variable,4871,213,135,3403,1523,1
4ed79017bf92cfe04ceb2b444a680fcc6ef5bf9c,Rename Parameter,4871,213,135,3403,1523,1
4ed79017bf92cfe04ceb2b444a680fcc6ef5bf9c,Extract Method,4871,213,135,3403,1523,1
763b5eaf61c530c6193b88e8edc75649832dca4b,Move Class,4871,586,180,3568,1575,1
18388bafa79575242f604e075800795c488fef7d,Extract Method,4871,220,86,3438,1543,1
18388bafa79575242f604e075800795c488fef7d,Rename Variable,4871,220,86,3438,1543,1
18388bafa79575242f604e075800795c488fef7d,Inline Method,4871,220,86,3438,1543,1
1a84194e0e82208ce6189769708b2681e37c9a12,Extract Method,4843,260,193,3565,1393,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Rename Method,4840,2176,1036,3300,2032,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Extract Method,4840,2176,1036,3300,2032,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Rename Parameter,4840,2176,1036,3300,2032,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Rename Variable,4840,2176,1036,3300,2032,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Extract Class,4840,2176,1036,3300,2032,1
21a1cfca333d32e373d4955df9a82d5bb7822cf1,Move Method,4840,2176,1036,3300,2032,1
34ce7f4a3b9138b80a65e14cbdb00b0116f9b474,Rename Variable,4838,161,28,3616,2102,1
9f86a156fad84beb8c88ada7fb8102f42781b6be,Rename Class,4836,751,232,3704,2029,1
9f86a156fad84beb8c88ada7fb8102f42781b6be,Rename Method,4836,751,232,3704,2029,1
9f86a156fad84beb8c88ada7fb8102f42781b6be,Extract And Move Method,4836,751,232,3704,2029,1
9f86a156fad84beb8c88ada7fb8102f42781b6be,Push Down Method,4836,751,232,3704,2029,1
3e5d7144af093cadae8a8ca35b0ec663deb90077,Rename Attribute,4830,90,54,3692,1991,1
f5f50c83f98d7e6194184540a597d08a19f17da4,Extract Method,4809,387,43,4166,2207,1
cdda5d45a4d73f4a014205f04f33d8791a5d7c0b,Move Class,4793,1911,1675,3123,707,1
cdda5d45a4d73f4a014205f04f33d8791a5d7c0b,Extract Variable,4793,1911,1675,3123,707,1
cdda5d45a4d73f4a014205f04f33d8791a5d7c0b,Rename Method,4793,1911,1675,3123,707,1
cdda5d45a4d73f4a014205f04f33d8791a5d7c0b,Move Method,4793,1911,1675,3123,707,1
45a02075affd5b6479bf5cdbb04ac1889e747fe9,Rename Variable,4707,477,98,4663,1274,1
45a02075affd5b6479bf5cdbb04ac1889e747fe9,Extract Class,4707,477,98,4663,1274,1
45a02075affd5b6479bf5cdbb04ac1889e747fe9,Move Method,4707,477,98,4663,1274,1
3429e2eff6d7e53b397c6ec0035e8f6d31623597,Rename Variable,4701,839,159,3889,1166,1
3429e2eff6d7e53b397c6ec0035e8f6d31623597,Replace Variable With Attribute,4701,839,159,3889,1166,1
3429e2eff6d7e53b397c6ec0035e8f6d31623597,Extract Class,4701,839,159,3889,1166,1
3429e2eff6d7e53b397c6ec0035e8f6d31623597,Move Attribute,4701,839,159,3889,1166,1
c339d875793c46fbe5ad3537668e0068f0dee60b,Extract Variable,4603,78,16,3876,1207,1
5391adc47cd28bd442501285984d5546efab90fd,Extract Method,4541,861,259,3162,993,1
5391adc47cd28bd442501285984d5546efab90fd,Rename Method,4541,861,259,3162,993,1
5391adc47cd28bd442501285984d5546efab90fd,Rename Variable,4541,861,259,3162,993,1
5391adc47cd28bd442501285984d5546efab90fd,Rename Parameter,4541,861,259,3162,993,1
3a6c59dcaff12864c834726bd89ef69ae82f77f8,Rename Variable,4488,868,175,2511,903,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Extract Interface,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Extract Method,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Rename Parameter,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Rename Variable,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Inline Method,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Push Down Method,4231,2017,665,1716,784,1
771afc52b2161d1db9859670509b73ee5e7c0b35,Extract And Move Method,4231,2017,665,1716,784,1
82eb39023f6049968420c7f9e7f3afa883632dc4,Move And Rename Class,3780,65,51,2190,1212,1
f98bab75410aadbeb418db773ead533340023ccd,Rename Class,3755,65,57,3346,1961,1
4e01eff7d86cdf8379aa08f2d7ec8492ee15aab0,Extract Method,3749,147,45,3345,1978,1
94df265209b326835f7aeee56897f21af25a0a96,Rename Variable,3729,217,85,3206,1953,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Move Class,3723,1222,546,3443,2544,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Move Source Folder,3723,1222,546,3443,2544,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Rename Class,3723,1222,546,3443,2544,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Extract Method,3723,1222,546,3443,2544,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Rename Variable,3723,1222,546,3443,2544,1
b38f71cd2e1b79c0533ba7d8e935068d5579ca5b,Inline Method,3723,1222,546,3443,2544,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Extract Interface,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Extract Method,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Rename Parameter,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Rename Variable,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Inline Variable,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Pull Up Attribute,3678,539,479,3148,2249,1
27b0ee06912e198511fae9fe2240c76f0607a38a,Pull Up Method,3678,539,479,3148,2249,1
8da71bd4034ea8f4988a53287ed9e8d58c368bcb,Rename Method,3669,1221,806,2902,1956,1
8da71bd4034ea8f4988a53287ed9e8d58c368bcb,Rename Attribute,3669,1221,806,2902,1956,1
8da71bd4034ea8f4988a53287ed9e8d58c368bcb,Extract Variable,3669,1221,806,2902,1956,1
8da71bd4034ea8f4988a53287ed9e8d58c368bcb,Push Down Method,3669,1221,806,2902,1956,1
8da71bd4034ea8f4988a53287ed9e8d58c368bcb,Pull Up Method,3669,1221,806,2902,1956,1
9fc57afd1288972471465ed12aaf5343e6802c5f,Move Class,3658,146,62,3789,3251,1
9fc57afd1288972471465ed12aaf5343e6802c5f,Rename Method,3658,146,62,3789,3251,1
464913e93849e983ccf4d15c90ec879d74a7d34f,Extract Variable,3657,78,60,4160,3749,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Move Source Folder,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Rename Class,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Rename Method,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Extract Method,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Extract Variable,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Rename Variable,3609,1459,1137,3040,2901,1
f8c97ad78aa4396ce8e813b85ee258049c325f7a,Rename Parameter,3609,1459,1137,3040,2901,1
cf81c2c939731e0bf0aedac07268af20eed9b4e2,Rename Parameter,3578,244,184,3286,2833,1
cf81c2c939731e0bf0aedac07268af20eed9b4e2,Rename Attribute,3578,244,184,3286,2833,1
25302d8475fb590027f36cab5299ebb0bc438280,Move Class,3578,975,513,6157,5610,1
25302d8475fb590027f36cab5299ebb0bc438280,Rename Parameter,3578,975,513,6157,5610,1
25302d8475fb590027f36cab5299ebb0bc438280,Move Method,3578,975,513,6157,5610,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Move Class,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Move And Rename Class,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Rename Attribute,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Rename Method,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Inline Variable,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Rename Parameter,3524,1033,1357,5213,4265,1
04003ea40d163a348bcc6d30bf03f6c3e284ba1b,Move Method,3524,1033,1357,5213,4265,1
08b89d6670e1a63eaf518b3478576ad31523f587,Rename Method,3516,449,558,4874,3790,1
08b89d6670e1a63eaf518b3478576ad31523f587,Inline Method,3516,449,558,4874,3790,1
08b89d6670e1a63eaf518b3478576ad31523f587,Rename Variable,3516,449,558,4874,3790,1
08b89d6670e1a63eaf518b3478576ad31523f587,Rename Parameter,3516,449,558,4874,3790,1
08b89d6670e1a63eaf518b3478576ad31523f587,Move Attribute,3516,449,558,4874,3790,1
08b89d6670e1a63eaf518b3478576ad31523f587,Move Method,3516,449,558,4874,3790,1
a364160b61e9187e39c49576e1d33e092052f29b,Move Class,3513,339,289,4599,3547,1
a364160b61e9187e39c49576e1d33e092052f29b,Rename Class,3513,339,289,4599,3547,1
a364160b61e9187e39c49576e1d33e092052f29b,Rename Method,3513,339,289,4599,3547,1
b8e0d0674756af97317de023a3f6506dd5f4bccd,Extract Superclass,3512,490,116,5176,4002,1
b8e0d0674756af97317de023a3f6506dd5f4bccd,Rename Parameter,3512,490,116,5176,4002,1
b8e0d0674756af97317de023a3f6506dd5f4bccd,Inline Variable,3512,490,116,5176,4002,1
b8e0d0674756af97317de023a3f6506dd5f4bccd,Rename Attribute,3512,490,116,5176,4002,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Move Class,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Rename Class,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Move And Rename Class,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Extract Superclass,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Rename Parameter,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Rename Method,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Replace Attribute,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Extract Class,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Extract Subclass,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Move Attribute,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Move Method,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Push Down Method,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Push Down Attribute,3511,3846,3290,1506,722,1
71d85493deb967363566f5298ef28cd2d9d73fc4,Extract And Move Method,3511,3846,3290,1506,722,1
452ce98108f24b4ee82acfa82b5aad578d90453c,Rename Method,3503,89,12,1561,838,0
aa6a9bf6ce49ee1207a1b300270a47b58a19e8ce,Extract And Move Method,3491,110,83,1555,810,0
2938cb828fca453ff33d9ab516e0ac26335ecac5,Rename Method,3479,64,46,1607,842,0
55845d2f372bb980d01752d9f60248c7874f916c,Rename Variable,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Parameterize Variable,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Rename Attribute,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Extract Class,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Move Attribute,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Pull Up Method,3477,1067,571,731,387,0
55845d2f372bb980d01752d9f60248c7874f916c,Move Method,3477,1067,571,731,387,0
012f51d26c51c5da28cc0897286a4fb6b8cf42ea,Rename Method,3465,176,10,583,381,0
09e3132a06cd11232c05f3ec6c9e86aa69c532c7,Pull Up Method,3465,144,128,520,280,0
8683881b580d7e62063f9a4966e910e8a2696bc9,Extract And Move Method,3427,104,55,579,320,0
e36c2843a6589407e723e383dcd3bd9176b27a3f,Extract Method,3420,116,78,534,277,0
e36c2843a6589407e723e383dcd3bd9176b27a3f,Rename Variable,3420,116,78,534,277,0
2e449cbc125d2411859528696ca031f842c3d009,Extract Method,3395,191,116,472,175,0
2e449cbc125d2411859528696ca031f842c3d009,Extract Variable,3395,191,116,472,175,0
2e449cbc125d2411859528696ca031f842c3d009,Rename Parameter,3395,191,116,472,175,0
2e449cbc125d2411859528696ca031f842c3d009,Parameterize Variable,3395,191,116,472,175,0
2e449cbc125d2411859528696ca031f842c3d009,Rename Variable,3395,191,116,472,175,0
0d37825bfe62c4bcaa1d54afa7f1c045a46cd442,Extract Variable,3395,28,4,615,215,0
e025e9fbef207efea9e23ea7a49a1cef75512e94,Rename Method,3395,81,27,607,220,0
e025e9fbef207efea9e23ea7a49a1cef75512e94,Extract Variable,3395,81,27,607,220,0
e025e9fbef207efea9e23ea7a49a1cef75512e94,Push Down Attribute,3395,81,27,607,220,0
e025e9fbef207efea9e23ea7a49a1cef75512e94,Push Down Method,3395,81,27,607,220,0
9c4f3b3ec40939443763972109de66e8f9e2057a,Rename Method,3370,163,95,1381,275,1
a3998c7522e99719c3d154ea694cd275d977d0f4,Rename Parameter,3369,71,35,1576,420,0
a3998c7522e99719c3d154ea694cd275d977d0f4,Rename Attribute,3369,71,35,1576,420,0
d13e410a506a072a69ff38e648cddeec1cc60584,Extract Method,3369,129,14,1508,442,0
c0d31a13daf3d8c0d9c915aa883fd8e093047062,Extract Method,3369,171,44,1676,457,0
bc4182216a9903a035b03328839bac598f15875a,Rename Method,3365,73,32,1761,511,0
0c4fce26a99f1dc114e96fa9342565d3cfa6c8c8,Rename Variable,3363,937,150,956,432,0
0c4fce26a99f1dc114e96fa9342565d3cfa6c8c8,Extract Method,3363,937,150,956,432,0
0c4fce26a99f1dc114e96fa9342565d3cfa6c8c8,Extract Subclass,3363,937,150,956,432,0
0c4fce26a99f1dc114e96fa9342565d3cfa6c8c8,Push Down Method,3363,937,150,956,432,0
0c4fce26a99f1dc114e96fa9342565d3cfa6c8c8,Push Down Attribute,3363,937,150,956,432,0
13a062806903306e4744c5e597071be7be20cec6,Rename Class,3336,266,180,693,255,0
13a062806903306e4744c5e597071be7be20cec6,Extract Method,3336,266,180,693,255,0
13a062806903306e4744c5e597071be7be20cec6,Rename Variable,3336,266,180,693,255,0
13a062806903306e4744c5e597071be7be20cec6,Extract And Move Method,3336,266,180,693,255,0
516fc4e4ea1cbc816215c4f56ba415e9e06d0b4b,Rename Attribute,3312,61,36,664,229,0
7143f425f9bc5990a91224d2594ac18fa01a5a73,Extract Method,3312,339,59,392,204,0
988330883a726fe43df464b4b714aeb71a4f88c9,Extract Method,3312,158,86,236,120,0
988330883a726fe43df464b4b714aeb71a4f88c9,Rename Variable,3312,158,86,236,120,0
73cb7db9db60e47397ab0b3ad44f07370d514c19,Extract And Move Method,3220,132,71,319,200,0
d19e0a3d6cb3ac8f07830cf03e163d34348e4c2f,Rename Parameter,3135,3,3,465,258,0
4bf225920bb190d5607418b445903505ad2b4713,Extract Variable,2929,32,10,608,407,0
b212c705dc6fe5ff612a5883e37fb8e8eef4f393,Rename Parameter,2927,67,34,792,422,0
4639d548dc1f51ba831b5f31f0020de4e780bc62,Rename Variable,2901,2,2,879,436,0
599a273baf253ee6c250a659ce178ce9de70398c,Rename Attribute,2896,215,151,673,297,1
724aad4ab6b728d6fc6ab3597f52d13413cf145d,Rename Attribute,2813,149,61,569,279,0
724aad4ab6b728d6fc6ab3597f52d13413cf145d,Extract Method,2813,149,61,569,279,0
c119b7d76aa7851665a00eedc4c264430a04180a,Move Class,2813,175,159,422,135,0
c119b7d76aa7851665a00eedc4c264430a04180a,Rename Class,2813,175,159,422,135,0
c119b7d76aa7851665a00eedc4c264430a04180a,Rename Parameter,2813,175,159,422,135,0
c119b7d76aa7851665a00eedc4c264430a04180a,Rename Attribute,2813,175,159,422,135,0
f1da46c0705c988231b3e65b37cbe6f5e6ce39f1,Extract Method,2793,251,49,1089,343,0
f1da46c0705c988231b3e65b37cbe6f5e6ce39f1,Rename Parameter,2793,251,49,1089,343,0
f1da46c0705c988231b3e65b37cbe6f5e6ce39f1,Rename Variable,2793,251,49,1089,343,0
f574c31a466bc4e6af894f0884daaf2be0ee8cde,Extract Method,2789,89,16,1787,1251,0
